,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Saskatchewan,Yukon,Total
2020-12-24,1130.7857142857142,514.0714285714286,191.92857142857142,2.357142857142857,1.8571428571428572,0.14285714285714285,3.7857142857142856,0.5714285714285714,2428.285714285714,0.35714285714285715,2274.785714285714,183.35714285714286,0.07142857142857142,6732.357142857143
2020-12-25,1018.5714285714286,515.2857142857143,189.5,2.142857142857143,1.6428571428571428,0.07142857142857142,3.5714285714285716,0.5,2502.714285714286,0.2857142857142857,2290.214285714286,179.92857142857142,0.07142857142857142,6704.5
2020-12-26,917.6428571428571,470.7142857142857,164.5,2.2857142857142856,1.2857142857142858,0.0,3.9285714285714284,0.5,2565.1428571428573,0.2857142857142857,2333.8571428571427,182.78571428571428,0.07142857142857142,6643.0
2020-12-27,821.0714285714286,470.7142857142857,171.14285714285714,2.642857142857143,0.7142857142857143,0.0,4.0,0.5,2607.5,0.2857142857142857,2358.9285714285716,179.78571428571428,0.07142857142857142,6617.357142857143
2020-12-28,1000.6428571428571,470.7142857142857,161.92857142857142,3.142857142857143,0.5714285714285714,0.0,4.0,0.5,2675.5,0.2857142857142857,2373.214285714286,180.5,0.07142857142857142,6871.071428571428
2020-12-29,1005.4285714285714,509.57142857142856,158.5,4.071428571428571,0.6428571428571429,0.0,4.142857142857143,0.2857142857142857,2745.285714285714,0.42857142857142855,2405.214285714286,186.28571428571428,0.42857142857142855,7020.285714285715
2020-12-30,992.7142857142857,508.5,156.71428571428572,5.857142857142857,0.6428571428571429,0.0,3.857142857142857,0.2857142857142857,2802.285714285714,0.42857142857142855,2436.0714285714284,184.21428571428572,0.42857142857142855,7092.0
2020-12-31,980.0,516.2142857142857,154.28571428571428,7.714285714285714,0.5714285714285714,0.0,4.428571428571429,0.14285714285714285,2911.214285714286,0.42857142857142855,2482.0714285714284,193.14285714285714,0.5,7250.714285714285
2021-01-01,977.2142857142857,529.0,151.28571428571428,9.285714285714286,0.5714285714285714,0.0,4.142857142857143,0.07142857142857142,3064.214285714286,0.5714285714285714,2513.214285714286,206.07142857142858,0.6428571428571429,7456.285714285715
2021-01-02,976.6428571428571,573.0714285714286,167.07142857142858,10.5,0.5714285714285714,0.0,4.285714285714286,0.07142857142857142,3175.714285714286,0.5714285714285714,2545.214285714286,213.71428571428572,0.7142857142857143,7668.142857142857
2021-01-03,982.0,573.0714285714286,181.57142857142858,12.5,0.5714285714285714,0.0,4.5,0.07142857142857142,3253.0714285714284,0.5714285714285714,2539.5714285714284,228.0,0.7142857142857143,7776.214285714285
