,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Saskatchewan,Yukon,total
2021-08-09,331.7142857142857,370.7142857142857,27.071428571428573,7.642857142857143,0.7142857142857143,0.3571428571428571,2.2857142857142856,0.0,390.7857142857143,0.4285714285714285,281.6428571428572,88.42857142857143,3.642857142857143,1505.428571428571
2021-08-10,432.2142857142857,473.1428571428572,32.57142857142857,10.5,0.7142857142857143,1.2857142857142858,2.9285714285714284,0.0,411.3571428571428,0.4285714285714285,299.85714285714283,92.57142857142856,3.642857142857143,1761.2142857142858
2021-08-11,408.2142857142857,455.9285714285714,27.142857142857142,10.642857142857142,0.7142857142857143,5.214285714285714,2.571428571428572,0.0,433.3571428571428,0.8571428571428571,310.42857142857144,98.57142857142856,3.571428571428572,1757.2142857142858
2021-08-12,441.9285714285714,471.0,28.714285714285715,11.642857142857142,1.0714285714285714,9.285714285714286,3.071428571428572,0.0,461.2857142857143,0.8571428571428571,328.42857142857144,103.57142857142856,3.7142857142857135,1864.571428571429
2021-08-13,471.9285714285714,491.5,28.214285714285715,12.357142857142858,1.0714285714285714,9.285714285714286,3.357142857142857,0.0,486.3571428571428,0.8571428571428571,337.7857142857143,112.14285714285714,3.4285714285714284,1958.2857142857144
2021-08-14,499.07142857142856,505.7142857142857,29.428571428571427,14.285714285714286,1.0714285714285714,12.142857142857142,4.0,0.0,505.57142857142856,0.5714285714285714,359.85714285714283,123.35714285714286,3.571428571428572,2058.6428571428573
2021-08-15,499.07142857142856,505.7142857142857,29.428571428571427,14.285714285714286,1.0714285714285714,14.214285714285714,4.0,0.0,529.8571428571429,0.5714285714285714,383.2857142857143,126.78571428571428,3.571428571428572,2111.8571428571427
2021-08-16,499.07142857142856,505.7142857142857,29.428571428571427,12.857142857142858,1.0714285714285714,14.214285714285714,4.0,0.0,540.8571428571429,0.5714285714285714,396.7857142857143,136.71428571428572,3.571428571428572,2144.8571428571427
2021-08-17,567.2857142857143,550.8571428571429,30.214285714285715,16.642857142857142,1.2142857142857142,14.214285714285714,4.714285714285714,0.0,555.0,0.8571428571428571,405.7857142857143,134.0,3.4285714285714284,2284.214285714286
2021-08-18,592.2857142857143,568.4285714285714,30.785714285714285,17.142857142857142,1.2142857142857142,15.714285714285714,5.285714285714286,0.0,573.0,0.7142857142857143,413.7142857142857,139.28571428571428,3.357142857142857,2360.928571428572
2021-08-19,633.3571428571429,580.0,35.857142857142854,16.928571428571427,1.3571428571428572,16.214285714285715,5.571428571428571,0.0,592.0714285714286,0.7142857142857143,426.9285714285714,148.14285714285714,3.2142857142857144,2460.3571428571427
2021-08-20,673.5,595.0714285714286,37.71428571428572,16.714285714285715,1.3571428571428572,17.571428571428573,5.142857142857143,0.0,615.9285714285714,0.7142857142857143,443.6428571428572,149.64285714285714,2.7857142857142856,2559.785714285714
2021-08-21,715.3571428571429,605.7857142857143,38.142857142857146,16.5,1.5714285714285714,18.857142857142858,5.714285714285714,0.0,633.0,1.1428571428571428,456.9285714285714,159.14285714285714,2.642857142857143,2654.785714285714
